Day,Campaign,User Engagement,Banner,Placement,Displays,Cost,Clicks,Revenue,Post Click Conversions,Post Click Sales Amount
2020-06-19,Summer Sale,High Intent,728x90,News Site,3324,13.62,31,32.36,3,157.01
2020-06-19,Summer Sale,Medium Intent,160x600,Social App,2436,10.86,18,7.01,1,48.58
2020-06-19,Spring Push,Low Intent,728x90,E-commerce,4086,7.58,21,5.52,1,112.71
2020-06-19,Spring Push,High Intent,320x50,Gaming App,5768,10.0,23,9.67,3,293.42
2020-06-19,Summer Sale,High Intent,728x90,Social App,3657,5.3,31,38.29,1,143.6
2020-06-19,Awareness,High Intent,320x50,Gaming App,5335,8.39,30,16.59,0,0.0
2020-06-19,Retention,Medium Intent,728x90,E-commerce,3032,11.44,14,4.92,0,0.0
2020-06-19,Retention,Low Intent,160x600,Video Platform,2666,7.15,11,4.52,0,0.0
2020-06-19,Retention,Medium Intent,320x50,Social App,5188,25.35,34,23.02,1,119.11
2020-06-19,Spring Push,High Intent,160x600,Social App,2591,4.75,12,20.14,1,124.59
2020-06-19,Summer Sale,Low Intent,160x600,E-commerce,2991,14.18,10,4.64,0,0.0
2020-06-20,Summer Sale,High Intent,320x50,Social App,5997,26.24,58,67.86,2,80.51
2020-06-20,Awareness,Low Intent,320x50,Video Platform,7487,13.47,30,28.97,1,49.28
2020-06-20,Retention,Medium Intent,320x50,Video Platform,6415,28.02,25,13.07,0,0.0
2020-06-20,Awareness,High Intent,300x250,News Site,3470,9.36,39,19.13,1,33.81
2020-06-20,Awareness,Low Intent,320x50,Lifestyle Blog,4019,5.73,20,19.4,0,0.0
2020-06-20,Spring Push,High Intent,320x50,Lifestyle Blog,4691,16.67,27,29.83,0,0.0
2020-06-20,Summer Sale,Medium Intent,728x90,E-commerce,3558,8.85,30,20.18,1,89.55
2020-06-20,Spring Push,Medium Intent,160x600,Social App,3194,16.82,25,20.46,1,67.1
2020-06-20,Summer Sale,Low Intent,320x50,Social App,6664,12.65,23,9.35,1,75.24
2020-06-20,Spring Push,High Intent,320x50,Social App,6127,18.86,30,14.28,2,113.76
2020-06-20,Awareness,High Intent,300x250,Social App,4649,16.28,42,43.76,1,103.18
2020-06-20,Summer Sale,Low Intent,160x600,Video Platform,2997,12.14,14,5.41,0,0.0
2020-06-20,Awareness,Low Intent,160x600,Lifestyle Blog,2319,5.44,7,2.89,0,0.0
2020-06-20,Awareness,Medium Intent,320x50,Social App,7192,33.42,41,63.16,0,0.0
2020-06-20,Awareness,Medium Intent,320x50,Social App,6489,9.8,51,36.69,1,155.68
2020-06-20,Summer Sale,High Intent,728x90,News Site,3498,13.7,20,31.78,1,58.04
2020-06-20,Retention,High Intent,320x50,Lifestyle Blog,3923,12.42,26,28.9,0,0.0
2020-06-20,Retention,Medium Intent,320x50,News Site,4469,21.73,19,18.99,0,0.0
2020-06-20,Summer Sale,High Intent,160x600,Video Platform,3086,10.09,28,33.38,1,150.75
2020-06-20,Summer Sale,Medium Intent,300x250,Video Platform,5592,19.18,47,46.67,2,185.4
2020-06-20,Retention,High Intent,300x250,Social App,4778,24.36,66,39.91,3,393.77
2020-06-20,Awareness,High Intent,728x90,Video Platform,4438,12.73,36,64.64,1,70.93
2020-06-20,Awareness,Medium Intent,728x90,E-commerce,3633,8.87,25,15.72,1,70.51
2020-06-20,Spring Push,Medium Intent,728x90,Gaming App,4918,11.02,31,25.89,2,139.98
2020-06-21,Spring Push,High Intent,320x50,Video Platform,6182,31.48,27,11.88,0,0.0
2020-06-21,Spring Push,Low Intent,300x250,Lifestyle Blog,4307,12.94,20,17.97,1,76.09
2020-06-21,Spring Push,Medium Intent,300x250,Lifestyle Blog,4085,17.36,26,27.73,1,46.96
2020-06-21,Retention,High Intent,320x50,Video Platform,5689,11.94,25,28.07,1,110.23
2020-06-21,Summer Sale,Medium Intent,160x600,E-commerce,3092,11.94,26,23.56,0,0.0
2020-06-21,Spring Push,High Intent,300x250,Video Platform,4557,20.42,41,43.14,3,209.95
2020-06-21,Summer Sale,High Intent,728x90,Social App,4576,21.36,38,23.41,1,106.08
2020-06-21,Spring Push,Low Intent,160x600,Lifestyle Blog,1870,7.41,5,1.98,0,0.0
2020-06-21,Spring Push,Medium Intent,320x50,News Site,4970,22.64,23,26.24,0,0.0
2020-06-21,Summer Sale,High Intent,728x90,Gaming App,3487,13.91,34,36.14,0,0.0
2020-06-21,Spring Push,High Intent,728x90,Social App,4499,15.3,24,15.74,1,87.05
2020-06-21,Summer Sale,Medium Intent,160x600,Video Platform,3019,8.15,24,10.77,0,0.0
2020-06-21,Retention,High Intent,320x50,Gaming App,6133,21.69,45,43.6,3,441.13
2020-06-21,Awareness,Low Intent,728x90,Lifestyle Blog,2889,10.51,29,22.37,1,77.75
2020-06-21,Spring Push,Low Intent,728x90,Gaming App,4402,15.7,36,47.02,0,0.0
2020-06-21,Summer Sale,Low Intent,320x50,Lifestyle Blog,4987,6.17,17,10.83,1,82.11
2020-06-21,Summer Sale,High Intent,320x50,Lifestyle Blog,3644,10.98,23,39.82,0,0.0
2020-06-21,Retention,Medium Intent,320x50,News Site,4539,20.66,25,22.21,0,0.0
2020-06-21,Spring Push,Medium Intent,320x50,Video Platform,5671,11.95,24,14.91,1,97.18
2020-06-21,Retention,Medium Intent,728x90,Gaming App,4778,11.24,38,63.41,3,240.15
2020-06-21,Spring Push,High Intent,320x50,News Site,4625,7.57,34,32.16,1,121.21
2020-06-21,Summer Sale,High Intent,728x90,Video Platform,4565,17.87,22,27.98,2,163.64
2020-06-21,Awareness,Low Intent,320x50,Lifestyle Blog,5197,12.36,27,14.77,0,0.0
2020-06-21,Spring Push,Medium Intent,300x250,E-commerce,4211,24.13,47,50.26,0,0.0
2020-06-21,Spring Push,Medium Intent,320x50,News Site,5630,15.97,33,30.29,0,0.0
2020-06-22,Summer Sale,Medium Intent,160x600,Lifestyle Blog,2062,3.62,12,7.73,0,0.0
2020-06-22,Awareness,Medium Intent,300x250,News Site,3918,15.72,55,23.41,5,255.94
2020-06-22,Summer Sale,High Intent,728x90,Gaming App,3753,5.8,27,40.27,2,116.32
2020-06-22,Spring Push,High Intent,160x600,Lifestyle Blog,2134,4.66,15,6.83,0,0.0
2020-06-22,Summer Sale,Medium Intent,320x50,E-commerce,5012,13.2,21,24.35,2,177.58
2020-06-22,Awareness,High Intent,728x90,Social App,4499,10.03,32,31.03,3,333.01
2020-06-22,Retention,High Intent,160x600,Video Platform,2361,11.01,15,33.16,1,85.46
2020-06-22,Spring Push,Medium Intent,300x250,News Site,3235,6.09,21,16.69,3,289.83
2020-06-22,Summer Sale,High Intent,728x90,Video Platform,3469,19.16,30,23.12,1,104.48
2020-06-22,Summer Sale,Medium Intent,320x50,Video Platform,4971,24.31,24,39.36,1,68.55
2020-06-22,Summer Sale,High Intent,160x600,Video Platform,3217,8.98,23,14.33,0,0.0
2020-06-22,Summer Sale,Low Intent,300x250,Social App,4572,16.62,28,27.35,1,168.84
2020-06-22,Retention,High Intent,300x250,News Site,3733,18.84,45,31.65,2,157.97
2020-06-22,Retention,Low Intent,728x90,Gaming App,4687,9.97,26,23.16,0,0.0
2020-06-22,Retention,Medium Intent,320x50,Video Platform,5031,16.13,25,30.73,3,467.94
2020-06-22,Retention,High Intent,320x50,Social App,5322,10.54,20,11.25,2,137.23
2020-06-22,Summer Sale,Medium Intent,300x250,Social App,4605,12.25,30,8.21,0,0.0
2020-06-22,Retention,Medium Intent,320x50,Gaming App,5566,10.63,33,23.67,1,84.6
2020-06-22,Summer Sale,High Intent,320x50,E-commerce,4587,20.2,32,22.08,1,117.77
2020-06-22,Retention,High Intent,320x50,News Site,5545,16.29,27,25.69,1,74.47
2020-06-22,Awareness,High Intent,320x50,Gaming App,5939,13.66,39,53.03,2,80.82
2020-06-22,Summer Sale,Medium Intent,160x600,News Site,2217,4.59,14,10.45,0,0.0
2020-06-22,Summer Sale,Medium Intent,320x50,Social App,6304,28.54,33,36.14,1,52.44
2020-06-22,Spring Push,Medium Intent,320x50,E-commerce,4588,24.45,32,8.25,0,0.0
2020-06-22,Awareness,Medium Intent,160x600,Video Platform,3126,13.02,22,8.78,0,0.0
2020-06-22,Summer Sale,Low Intent,300x250,Gaming App,4808,8.11,31,18.86,0,0.0
2020-06-22,Awareness,Medium Intent,320x50,News Site,4889,13.05,33,40.01,1,134.49
2020-06-22,Retention,High Intent,728x90,Gaming App,3868,16.0,30,24.48,0,0.0
2020-06-23,Awareness,Medium Intent,728x90,E-commerce,3786,16.48,38,6.9,1,145.93
2020-06-23,Awareness,Low Intent,320x50,Social App,5863,12.75,31,7.04,0,0.0
2020-06-23,Awareness,Medium Intent,320x50,Gaming App,5943,22.43,34,32.09,0,0.0
2020-06-23,Awareness,Medium Intent,728x90,E-commerce,3934,10.64,18,5.2,1,113.42
2020-06-23,Retention,High Intent,300x250,Video Platform,3694,12.95,34,38.04,3,363.11
2020-06-23,Summer Sale,High Intent,728x90,Social App,3789,12.14,28,37.12,2,166.66
2020-06-23,Summer Sale,High Intent,320x50,Gaming App,4910,8.27,34,10.01,2,250.98
2020-06-23,Awareness,High Intent,300x250,News Site,3660,14.33,24,14.69,3,416.33
2020-06-23,Awareness,Low Intent,160x600,Video Platform,3062,12.7,9,6.07,0,0.0
2020-06-23,Retention,High Intent,300x250,News Site,3547,9.25,28,20.85,1,38.91
2020-06-23,Awareness,Medium Intent,728x90,News Site,3349,7.84,24,8.65,1,62.7
2020-06-23,Retention,Medium Intent,160x600,Lifestyle Blog,2033,5.58,13,8.85,1,59.38
2020-06-23,Spring Push,Medium Intent,160x600,Social App,3230,8.06,23,18.11,0,0.0
2020-06-23,Spring Push,Medium Intent,320x50,Gaming App,6619,8.45,38,19.38,1,144.49
2020-06-23,Spring Push,Low Intent,300x250,E-commerce,4503,15.33,41,24.05,1,61.87
2020-06-23,Spring Push,Medium Intent,728x90,Video Platform,3772,15.8,41,33.26,1,71.56
2020-06-23,Spring Push,Low Intent,160x600,Social App,2704,13.79,11,3.49,0,0.0
2020-06-23,Awareness,Medium Intent,320x50,Video Platform,5801,15.81,27,9.7,0,0.0
2020-06-24,Spring Push,High Intent,160x600,Lifestyle Blog,1839,2.27,12,22.5,0,0.0
2020-06-24,Retention,High Intent,728x90,Gaming App,3949,13.35,32,46.43,0,0.0
2020-06-24,Summer Sale,Medium Intent,300x250,Social App,4378,10.37,42,43.11,2,185.44
2020-06-24,Summer Sale,High Intent,728x90,News Site,3503,7.1,19,4.73,2,116.39
2020-06-24,Awareness,Medium Intent,320x50,Lifestyle Blog,4674,7.24,23,30.83,2,328.17
2020-06-24,Retention,High Intent,320x50,Social App,5764,9.59,30,59.21,1,56.5
2020-06-24,Retention,Low Intent,320x50,Gaming App,6054,19.45,25,15.26,0,0.0
2020-06-24,Summer Sale,Low Intent,160x600,News Site,2413,12.21,9,2.83,0,0.0
2020-06-24,Summer Sale,High Intent,300x250,Video Platform,4124,12.66,39,21.32,1,90.98
2020-06-24,Spring Push,High Intent,160x600,Gaming App,2871,12.91,21,36.12,1,116.69
2020-06-24,Retention,Medium Intent,320x50,News Site,4087,12.51,29,10.1,1,118.7
2020-06-24,Retention,Low Intent,300x250,Video Platform,4624,22.8,13,3.53,0,0.0
2020-06-24,Awareness,Medium Intent,160x600,Video Platform,2179,6.54,16,4.5,0,0.0
2020-06-24,Awareness,Low Intent,300x250,Lifestyle Blog,3087,9.42,18,15.38,1,131.58
2020-06-24,Retention,Medium Intent,320x50,Video Platform,6156,12.05,33,9.63,2,231.83
2020-06-24,Retention,Low Intent,320x50,Video Platform,5731,32.21,27,29.08,0,0.0
2020-06-24,Awareness,Low Intent,320x50,Social App,6472,29.22,26,14.61,0,0.0
2020-06-24,Awareness,High Intent,160x600,Gaming App,2758,11.54,26,21.0,0,0.0
2020-06-24,Retention,Medium Intent,160x600,Social App,2774,7.42,17,15.57,0,0.0
2020-06-24,Spring Push,Medium Intent,160x600,E-commerce,3023,16.61,24,6.22,0,0.0
2020-06-25,Awareness,Medium Intent,728x90,News Site,2900,13.09,22,15.46,1,117.17
2020-06-25,Spring Push,Low Intent,160x600,Social App,3296,14.44,9,3.81,0,0.0
2020-06-25,Awareness,Medium Intent,300x250,Video Platform,4194,7.18,32,23.66,1,50.61
2020-06-25,Spring Push,Low Intent,160x600,Video Platform,2650,10.6,8,2.23,0,0.0
2020-06-25,Awareness,High Intent,300x250,Gaming App,4907,12.73,54,56.12,3,400.07
2020-06-25,Awareness,Medium Intent,300x250,Gaming App,4675,17.79,45,53.16,2,130.21
2020-06-25,Awareness,Low Intent,728x90,Lifestyle Blog,3005,3.58,15,5.42,0,0.0
2020-06-25,Awareness,High Intent,728x90,Video Platform,4057,7.85,50,65.43,2,265.41
2020-06-25,Summer Sale,Medium Intent,728x90,News Site,3079,9.96,19,21.29,1,136.94
2020-06-25,Awareness,Medium Intent,728x90,Lifestyle Blog,3287,3.81,26,12.99,0,0.0
2020-06-25,Summer Sale,High Intent,320x50,Gaming App,6147,13.87,25,45.33,3,83.74
2020-06-25,Spring Push,High Intent,320x50,Social App,5843,28.24,26,24.46,1,116.45
2020-06-25,Summer Sale,High Intent,300x250,Lifestyle Blog,3289,7.79,22,22.82,1,102.72
2020-06-25,Summer Sale,Medium Intent,320x50,Lifestyle Blog,4502,9.27,21,5.95,0,0.0
2020-06-25,Summer Sale,Medium Intent,320x50,Video Platform,5551,20.86,23,18.6,1,112.63
2020-06-25,Summer Sale,Medium Intent,320x50,Social App,5769,20.37,28,41.59,0,0.0
2020-06-25,Retention,Medium Intent,320x50,Video Platform,5940,17.94,31,24.51,0,0.0
2020-06-25,Summer Sale,High Intent,300x250,Video Platform,4148,11.88,42,39.37,3,253.47
2020-06-25,Retention,Medium Intent,300x250,Video Platform,4663,22.03,26,7.64,0,0.0
2020-06-25,Retention,Low Intent,160x600,News Site,2169,8.85,10,5.34,0,0.0
2020-06-25,Summer Sale,High Intent,160x600,E-commerce,2263,4.32,15,19.66,1,132.03
2020-06-26,Awareness,High Intent,728x90,News Site,3140,10.91,27,45.39,1,81.76
2020-06-26,Awareness,High Intent,160x600,Lifestyle Blog,2278,8.88,20,5.88,3,256.25
2020-06-26,Awareness,Medium Intent,728x90,Social App,4646,20.59,35,23.62,2,239.99
2020-06-26,Summer Sale,High Intent,160x600,Lifestyle Blog,2156,6.78,14,8.75,0,0.0
2020-06-26,Retention,High Intent,320x50,News Site,3838,10.13,27,28.09,2,97.16
2020-06-26,Spring Push,Medium Intent,300x250,News Site,4172,12.24,26,24.59,1,94.87
2020-06-26,Summer Sale,Medium Intent,160x600,E-commerce,2354,11.85,20,9.3,1,117.34
2020-06-26,Summer Sale,Low Intent,320x50,Gaming App,6699,28.17,24,9.04,0,0.0
2020-06-26,Retention,Medium Intent,320x50,Gaming App,5609,13.21,33,23.99,1,71.1
2020-06-26,Summer Sale,High Intent,160x600,News Site,3359,7.46,25,12.02,2,169.29
2020-06-26,Summer Sale,Medium Intent,320x50,Lifestyle Blog,4295,9.41,25,14.12,0,0.0
2020-06-26,Spring Push,Low Intent,320x50,Video Platform,5423,19.02,10,7.28,0,0.0
2020-06-26,Awareness,Medium Intent,728x90,Video Platform,4435,24.42,36,49.11,2,115.22
2020-06-26,Spring Push,Medium Intent,160x600,E-commerce,2491,4.5,7,9.53,0,0.0
2020-06-26,Spring Push,Medium Intent,300x250,Social App,4674,9.32,29,11.1,1,89.76
2020-06-26,Spring Push,Low Intent,728x90,Gaming App,4468,19.97,19,12.18,0,0.0
2020-06-26,Spring Push,High Intent,728x90,News Site,3347,13.89,27,23.4,0,0.0
2020-06-27,Awareness,Medium Intent,728x90,Video Platform,4403,21.27,42,30.68,0,0.0
2020-06-27,Summer Sale,High Intent,160x600,Gaming App,3115,9.98,23,18.23,0,0.0
2020-06-27,Spring Push,Medium Intent,300x250,Lifestyle Blog,3677,5.39,25,11.48,0,0.0
2020-06-27,Summer Sale,High Intent,300x250,E-commerce,3405,6.2,22,24.1,1,104.73
2020-06-27,Awareness,Medium Intent,300x250,News Site,3500,8.14,23,7.09,0,0.0
2020-06-27,Spring Push,Medium Intent,160x600,Social App,3541,15.55,19,17.64,1,61.76
2020-06-27,Retention,High Intent,300x250,Social App,4973,19.3,34,46.65,1,59.06
2020-06-27,Awareness,Low Intent,728x90,News Site,3443,5.28,22,18.03,1,151.46
2020-06-27,Awareness,High Intent,300x250,Lifestyle Blog,2966,7.48,33,46.74,1,124.92
2020-06-27,Summer Sale,High Intent,728x90,Gaming App,4653,17.2,35,63.26,2,93.37
2020-06-27,Awareness,High Intent,300x250,News Site,3557,12.24,28,19.75,3,139.77
2020-06-27,Retention,High Intent,728x90,Gaming App,4745,18.36,23,15.42,0,0.0
2020-06-27,Summer Sale,Low Intent,160x600,News Site,2514,12.82,11,3.67,2,203.27
2020-06-27,Awareness,Medium Intent,320x50,News Site,4191,19.8,25,22.12,1,201.41
2020-06-27,Summer Sale,High Intent,728x90,News Site,2689,8.86,20,36.09,0,0.0
2020-06-27,Awareness,Medium Intent,300x250,Social App,5325,27.53,34,9.09,0,0.0
2020-06-27,Retention,High Intent,320x50,Gaming App,5608,25.6,31,54.48,3,210.49
2020-06-27,Spring Push,Low Intent,728x90,Social App,4745,8.77,30,9.56,0,0.0
2020-06-27,Awareness,Medium Intent,728x90,Social App,4741,6.61,30,18.83,2,321.25
2020-06-27,Summer Sale,Low Intent,320x50,News Site,5014,14.84,25,22.77,0,0.0
2020-06-27,Spring Push,Low Intent,160x600,Video Platform,2962,8.88,25,10.22,0,0.0
2020-06-27,Retention,High Intent,320x50,Lifestyle Blog,3962,9.24,28,34.88,1,119.3
2020-06-27,Awareness,Low Intent,320x50,Lifestyle Blog,4223,4.89,17,9.28,0,0.0
2020-06-27,Retention,Medium Intent,160x600,News Site,2535,10.12,14,12.92,0,0.0
2020-06-27,Retention,Medium Intent,300x250,Lifestyle Blog,3923,16.26,32,47.36,1,190.45
2020-06-28,Spring Push,Medium Intent,300x250,Social App,5239,23.97,30,25.78,0,0.0
2020-06-28,Awareness,Low Intent,728x90,E-commerce,3935,6.75,30,15.29,0,0.0
2020-06-28,Awareness,Low Intent,160x600,Video Platform,2741,8.79,13,3.43,0,0.0
2020-06-28,Awareness,Low Intent,320x50,Lifestyle Blog,4724,9.47,21,20.72,0,0.0
2020-06-28,Retention,Medium Intent,160x600,Lifestyle Blog,2316,4.62,17,5.98,0,0.0
2020-06-28,Retention,Medium Intent,160x600,News Site,2225,9.56,24,20.04,1,99.36
2020-06-28,Retention,Medium Intent,300x250,E-commerce,3584,19.19,27,20.35,1,80.48
2020-06-28,Summer Sale,High Intent,300x250,Video Platform,4994,14.35,42,16.94,2,262.52
2020-06-28,Retention,Medium Intent,320x50,Gaming App,7265,25.37,39,35.98,0,0.0
2020-06-28,Spring Push,Medium Intent,300x250,E-commerce,3699,20.31,29,7.93,0,0.0
2020-06-28,Spring Push,Low Intent,320x50,Video Platform,6929,26.71,30,12.5,1,96.46
2020-06-28,Spring Push,Medium Intent,320x50,E-commerce,4539,21.2,27,26.57,3,455.65
2020-06-28,Awareness,Medium Intent,300x250,News Site,4064,12.03,40,24.33,5,196.75
2020-06-28,Summer Sale,Medium Intent,728x90,Gaming App,5234,17.07,43,67.05,3,404.7
2020-06-28,Spring Push,High Intent,300x250,Lifestyle Blog,3005,6.29,22,8.97,2,93.79
2020-06-28,Awareness,High Intent,160x600,Video Platform,3663,21.81,34,48.45,2,150.55
2020-06-28,Retention,High Intent,320x50,Lifestyle Blog,4429,17.65,43,15.41,3,367.27
2020-06-28,Spring Push,High Intent,728x90,News Site,2865,11.68,19,23.25,0,0.0
2020-06-28,Retention,Low Intent,320x50,News Site,5026,8.84,20,16.75,0,0.0
2020-06-28,Awareness,Medium Intent,320x50,Social App,5968,15.8,30,38.53,1,87.93
2020-06-28,Retention,Medium Intent,728x90,News Site,3066,12.32,21,22.15,0,0.0
2020-06-28,Retention,Medium Intent,728x90,Lifestyle Blog,2640,4.09,14,6.95,1,38.58
2020-06-29,Retention,Low Intent,160x600,Social App,3579,15.34,14,6.53,0,0.0
2020-06-29,Spring Push,Low Intent,160x600,Video Platform,2589,4.6,10,2.88,0,0.0
2020-06-29,Summer Sale,High Intent,320x50,Video Platform,4869,18.69,37,52.3,2,147.54
2020-06-29,Spring Push,Low Intent,160x600,Gaming App,2877,9.18,18,7.04,0,0.0
2020-06-29,Summer Sale,High Intent,320x50,Gaming App,5914,17.79,31,19.03,1,78.61
2020-06-29,Awareness,Medium Intent,300x250,Video Platform,3940,7.83,31,16.88,4,196.11
2020-06-29,Retention,High Intent,320x50,E-commerce,5015,14.06,44,24.22,4,428.84
2020-06-29,Summer Sale,High Intent,320x50,Social App,5870,28.46,35,31.04,1,152.26
2020-06-29,Awareness,High Intent,300x250,Video Platform,4350,6.9,33,27.19,0,0.0
2020-06-29,Retention,Low Intent,320x50,News Site,5550,15.77,25,9.73,0,0.0
2020-06-29,Retention,High Intent,160x600,Lifestyle Blog,2383,10.16,9,13.74,0,0.0
2020-06-29,Spring Push,Medium Intent,300x250,News Site,4091,18.12,31,11.52,2,215.75
2020-06-29,Summer Sale,Medium Intent,300x250,E-commerce,4216,11.48,23,23.82,0,0.0
2020-06-29,Awareness,Low Intent,728x90,News Site,4941,22.48,25,10.0,2,140.2
2020-06-29,Summer Sale,High Intent,160x600,News Site,2182,5.24,12,3.45,1,124.34
2020-06-29,Awareness,Medium Intent,728x90,News Site,2783,9.58,15,15.44,0,0.0
2020-06-29,Summer Sale,Medium Intent,320x50,E-commerce,5531,15.98,30,21.35,2,88.84
2020-06-29,Spring Push,High Intent,300x250,News Site,3112,6.53,31,18.32,0,0.0
2020-06-29,Summer Sale,High Intent,300x250,Social App,4946,13.13,38,54.46,3,115.29
2020-06-29,Spring Push,Low Intent,320x50,News Site,5718,25.64,18,20.92,0,0.0
2020-06-29,Awareness,Medium Intent,320x50,News Site,5585,17.19,32,32.28,2,147.26
2020-06-29,Spring Push,Medium Intent,300x250,Lifestyle Blog,3144,9.88,30,47.59,0,0.0
2020-06-29,Summer Sale,Medium Intent,320x50,Social App,5904,20.31,29,16.95,0,0.0
2020-06-30,Spring Push,Medium Intent,320x50,Gaming App,6316,22.06,24,10.59,1,73.07
2020-06-30,Spring Push,High Intent,300x250,Gaming App,4958,11.4,51,85.92,5,212.58
2020-06-30,Awareness,Medium Intent,300x250,News Site,3933,17.12,37,40.64,1,82.68
2020-06-30,Spring Push,Medium Intent,300x250,E-commerce,3701,9.0,41,49.31,2,194.97
2020-06-30,Retention,Low Intent,728x90,Video Platform,4027,22.66,18,16.53,0,0.0
2020-06-30,Awareness,Medium Intent,320x50,Video Platform,6157,11.52,37,34.38,1,38.53
2020-06-30,Summer Sale,High Intent,728x90,News Site,3725,11.3,27,9.83,0,0.0
2020-06-30,Spring Push,High Intent,320x50,E-commerce,5084,25.81,24,11.02,0,0.0
2020-06-30,Awareness,High Intent,728x90,Social App,4411,16.1,23,12.79,1,58.85
2020-06-30,Summer Sale,High Intent,160x600,Lifestyle Blog,2390,10.06,13,6.15,1,116.37
2020-06-30,Awareness,Low Intent,728x90,News Site,3571,5.58,28,21.39,0,0.0
2020-06-30,Retention,Medium Intent,300x250,Gaming App,5498,19.08,60,22.19,0,0.0
2020-06-30,Awareness,High Intent,728x90,Video Platform,3209,5.0,31,20.82,0,0.0
2020-06-30,Retention,Medium Intent,160x600,Social App,3256,10.67,23,23.4,1,127.48
2020-06-30,Summer Sale,Medium Intent,320x50,E-commerce,5011,16.79,36,37.29,2,183.29
2020-06-30,Awareness,Low Intent,160x600,E-commerce,3424,11.34,18,18.95,1,115.83
2020-06-30,Awareness,Medium Intent,728x90,News Site,3506,8.92,31,12.97,1,125.02
2020-06-30,Summer Sale,Low Intent,300x250,Gaming App,5214,11.05,45,11.91,3,83.46
2020-06-30,Retention,Low Intent,728x90,Video Platform,4247,9.03,17,15.4,0,0.0
2020-06-30,Retention,Medium Intent,728x90,Social App,4744,6.73,26,27.58,0,0.0
2020-06-30,Summer Sale,Medium Intent,160x600,Video Platform,3003,17.02,12,9.44,0,0.0
